VOTED,SEX,RACE,EDUC,EMPSTAT,NATIVITY,REGION,METRO,MARST,DIFFMOB,AGE,NCHILD,INCOME_PER_PERSON
voted,female,white,master_higher,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,male,white,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,male,white,hs_grad,retired,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,78,0,43750.0
voted,female,white,hs_grad,retired,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,73,0,43750.0
not_voted,male,white,hs_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,63,1,75000.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,33,0,75000.0
voted,male,white,hs_grad,retired,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,73,0,62500.0
voted,female,white,college_grad,retired,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,78,0,62500.0
voted,male,asian,master_higher,retired,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,78,0,62500.0
voted,female,asian,college_grad,retired,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,73,0,62500.0
voted,male,asian,master_higher,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,53,2,25000.0
voted,female,asian,master_higher,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,48,2,25000.0
voted,female,asian,hs_grad,not_in_labor_force,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,19,0,25000.0
voted,male,white,college_grad,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,38,1,50000.0
voted,female,white,college_grad,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,38,1,50000.0
not_voted,male,white,hs_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,19,0,50000.0
voted,female,white,hs_grad,retired,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,73,0,32500.0
not_voted,male,asian,college_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,21875.0
voted,male,asian,college_grad,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,58,2,21875.0
not_voted,female,asian,college_grad,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,48,2,21875.0
not_voted,male,asian,hs_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,21875.0
voted,male,white,college_grad,retired,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,68,0,150000.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,38,0,87500.0
voted,female,white,master_higher,retired,native_born,northeast,metropolitan,no_spouse,mobility_limitation,78,0,32500.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,0,2500.0
voted,male,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,73,1,10833.333333333334
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,43,1,10833.333333333334
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,68,0,87500.0
voted,male,white,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,73,0,37500.0
voted,female,white,college_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,48,0,15000.0
voted,male,white,hs_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,53,0,15000.0
not_voted,female,white,college_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,33,0,87500.0
not_voted,male,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,33750.0
not_voted,female,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,33750.0
voted,male,black,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,0,22500.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,2,9375.0
not_voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,33,2,9375.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,33750.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,33750.0
not_voted,female,black,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,58,0,11250.0
not_voted,male,white,hs_grad,unemployed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,2,13500.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,2,13500.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,13500.0
not_voted,female,white,hs_grad,unemployed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,43,1,13500.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,mobility_limitation,33,0,13500.0
not_voted,male,white,college_grad,employed,foreign_born,west,not_metropolitan,has_spouse,no_mobility_limitation,43,2,37500.0
not_voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,38,2,37500.0
voted,female,white,hs_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,33,0,45000.0
voted,male,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,male,white,hs_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,38,1,43750.0
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,73,0,55000.0
not_voted,female,white,college_grad,not_in_labor_force,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,43,2,2916.6666666666665
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,23,0,87500.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,23,0,87500.0
voted,male,white,master_higher,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,33,2,37500.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,33,2,37500.0
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,150000.0
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,150000.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,150000.0
voted,male,white,hs_grad,retired,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,78,0,17500.0
voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,43,0,62500.0
not_voted,female,white,college_grad,employed,foreign_born,west,not_metropolitan,has_spouse,no_mobility_limitation,43,2,31250.0
voted,male,white,college_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,48,2,31250.0
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,38,1,27500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,38,0,45000.0
not_voted,male,white,master_higher,retired,foreign_born,south,not_metropolitan,no_spouse,no_mobility_limitation,68,0,87500.0
not_voted,female,black,hs_grad,retired,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,11250.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,4,25000.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,33,0,27500.0
voted,male,white,college_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,33,0,67500.0
voted,male,white,hs_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,53,3,25000.0
voted,female,white,hs_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,53,3,25000.0
voted,female,white,college_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,23,0,25000.0
not_voted,female,white,college_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,23,0,25000.0
voted,male,white,college_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,68,0,75000.0
voted,female,white,college_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,68,0,75000.0
not_voted,male,white,hs_grad,employed,foreign_born,midwest,metropolitan,no_spouse,no_mobility_limitation,19,0,8125.0
voted,male,white,college_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,28,0,62500.0
voted,female,white,college_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,28,0,62500.0
voted,female,white,master_higher,employed,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,43,2,41666.666666666664
voted,female,white,college_grad,retired,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,78,0,11250.0
not_voted,male,white,hs_grad,retired,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,78,0,11250.0
voted,female,white,master_higher,retired,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,78,0,27500.0
voted,male,white,college_grad,retired,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,83,0,27500.0
voted,female,white,hs_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,58,0,22500.0
voted,male,white,hs_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,58,0,22500.0
voted,female,white,college_grad,retired,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,68,0,37500.0
voted,male,white,college_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,43,0,75000.0
voted,female,white,master_higher,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,43,0,75000.0
voted,male,white,hs_grad,employed,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,48,0,62500.0
voted,female,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,43,0,62500.0
voted,female,black,college_grad,employed,foreign_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,31250.0
voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,58,1,43750.0
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,33,0,43750.0
voted,female,white,college_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,28,0,67500.0
voted,male,white,college_grad,employed,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,53,0,75000.0
voted,female,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,58,0,75000.0
voted,male,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,73,0,62500.0
voted,female,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,78,0,62500.0
voted,female,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,73,0,27500.0
voted,male,white,college_grad,retired,foreign_born,west,metropolitan,has_spouse,mobility_limitation,78,0,27500.0
not_voted,male,white,hs_grad,employed,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,33,3,17500.0
not_voted,female,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,33,3,17500.0
voted,female,white,master_higher,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,38,0,75000.0
voted,male,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,43,0,75000.0
not_voted,female,white,college_grad,retired,foreign_born,west,metropolitan,no_spouse,no_mobility_limitation,73,0,13750.0
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,68,0,16250.0
voted,female,white,college_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,73,0,16250.0
voted,male,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,63,0,18750.0
voted,female,white,college_grad,not_in_labor_force,native_born,west,metropolitan,has_spouse,no_mobility_limitation,63,0,18750.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,33,2,16875.0
voted,female,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,has_spouse,no_mobility_limitation,23,2,16875.0
voted,female,white,master_higher,retired,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,63,0,67500.0
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,53,0,75000.0
voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,58,0,75000.0
voted,male,white,hs_grad,employed,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,63,0,87500.0
voted,female,white,college_grad,employed,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,33,0,43750.0
voted,male,white,college_grad,employed,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,33,0,43750.0
voted,male,white,hs_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,college_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,hs_grad,retired,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,78,0,22500.0
voted,female,white,hs_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,78,0,11250.0
voted,male,white,hs_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,83,0,11250.0
voted,female,white,hs_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,73,0,22500.0
voted,male,white,hs_grad,not_in_labor_force,foreign_born,midwest,metropolitan,has_spouse,mobility_limitation,73,0,22500.0
voted,male,white,hs_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,68,0,43750.0
voted,female,white,hs_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,73,0,43750.0
